Id,WnvPresent
153,0.49562374
154,0.49562374
155,0.49567643
156,0.49562374
157,0.49562374
158,0.49562374
159,0.49562374
160,0.49562374
161,0.49562374
162,0.49562374
163,0.49567643
164,0.49562374
165,0.49562374
166,0.49562374
167,0.49562374
168,0.49562374
169,0.49550802
170,0.49550802
171,0.4955607
172,0.49550802
173,0.49550802
174,0.49550802
175,0.49550802
176,0.49550802
177,0.49550802
178,0.49550802
179,0.4955607
180,0.49550802
181,0.49550802
182,0.49550802
183,0.49550802
184,0.49550802
185,0.49550802
186,0.49550802
187,0.4955607
188,0.49550802
189,0.49550802
190,0.49550802
191,0.49550802
192,0.49550802
193,0.49550802
194,0.49550802
195,0.4955607
196,0.49550802
197,0.49550802
198,0.49550802
199,0.49550802
200,0.49550802
201,0.49550802
202,0.49550802
203,0.4955607
204,0.49550802
205,0.49550802
206,0.49550802
207,0.49550802
208,0.49550802
209,0.49550802
210,0.49550802
211,0.4955607
212,0.49550802
213,0.49550802
214,0.49550802
215,0.49550802
216,0.49550802
217,0.49550802
218,0.49550802
219,0.4955607
220,0.49550802
221,0.49550802
222,0.49550802
223,0.49550802
224,0.49550802
225,0.49550802
226,0.49550802
227,0.4955607
228,0.49550802
229,0.49550802
230,0.49550802
231,0.49550802
232,0.49550802
233,0.49550802
234,0.49550802
235,0.4955607
236,0.49550802
237,0.49550802
238,0.49550802
239,0.49550802
240,0.49550802
241,0.49550802
242,0.49550802
243,0.4955607
244,0.49550802
245,0.49550802
246,0.49550802
247,0.49550802
248,0.49550802
249,0.49550802
250,0.49550802
251,0.4955607
252,0.49550802
253,0.49550802
254,0.49550802
255,0.49550802
256,0.49550802
257,0.49550802
258,0.49550802
259,0.4955607
260,0.49550802
261,0.49550802
262,0.49550802
263,0.49550802
264,0.49550802
265,0.49550802
266,0.49550802
267,0.4955607
268,0.49550802
269,0.49550802
270,0.49550802
271,0.49550802
272,0.49550802
273,0.49550802
274,0.49550802
275,0.4955607
276,0.49550802
277,0.49550802
278,0.49550802
279,0.49550802
280,0.49550802
281,0.49550802
282,0.49550802
283,0.4955607
284,0.49550802
285,0.49550802
286,0.49550802
287,0.49550802
288,0.49550802
289,0.49550802
290,0.49550802
291,0.4955607
292,0.49550802
293,0.49550802
294,0.49550802
295,0.49550802
296,0.49550802
297,0.49562374
298,0.49562374
299,0.49567643
300,0.49562374
301,0.49562374
302,0.49562374
303,0.49562374
304,0.49562374
305,0.49550802
306,0.49550802
307,0.4955607
308,0.49550802
309,0.49550802
310,0.49550802
311,0.49550802
312,0.49550802
313,0.49550802
314,0.49550802
315,0.4955607
316,0.49550802
317,0.49550802
318,0.49550802
319,0.49550802
320,0.49550802
321,0.49550802
322,0.49550802
323,0.4955607
324,0.49550802
325,0.49550802
326,0.49550802
327,0.49550802
328,0.49550802
329,0.49550802
330,0.49550802
331,0.4955607
332,0.49550802
333,0.49550802
334,0.49550802
335,0.49550802
336,0.49550802
337,0.49550802
338,0.49550802
339,0.4955607
340,0.49550802
341,0.49550802
342,0.49550802
343,0.49550802
344,0.49550802
345,0.49550802
346,0.49550802
347,0.4955607
348,0.49550802
349,0.49550802
350,0.49550802
351,0.49550802
352,0.49550802
353,0.49550802
354,0.49550802
355,0.4955607
356,0.49550802
357,0.49550802
358,0.49550802
359,0.49550802
360,0.49550802
361,0.49550802
362,0.49550802
363,0.4955607
364,0.49550802
365,0.49550802
366,0.49550802
367,0.49550802
368,0.49550802
369,0.49562374
370,0.49562374
371,0.49567643
372,0.49562374
373,0.49562374
374,0.49562374
375,0.49562374
376,0.49562374
377,0.49550802
378,0.49550802
379,0.4955607
380,0.49550802
381,0.49550802
382,0.49550802
383,0.49550802
384,0.49550802
385,0.49550802
386,0.49550802
387,0.4955607
388,0.49550802
389,0.49550802
390,0.49550802
391,0.49550802
392,0.49550802
393,0.49550802
394,0.49550802
395,0.4955607
396,0.49550802
397,0.49550802
398,0.49550802
399,0.49550802
400,0.49550802
401,0.49550802
402,0.49550802
403,0.4955607
404,0.49550802
405,0.49550802
406,0.49550802
407,0.49550802
408,0.49550802
409,0.49550802
410,0.49550802
411,0.4955607
412,0.49550802
413,0.49550802
414,0.49550802
415,0.49550802
416,0.49550802
417,0.49550802
418,0.49550802
419,0.4955607
420,0.49550802
421,0.49550802
422,0.49550802
423,0.49550802
424,0.49550802
425,0.49550802
426,0.49550802
427,0.4955607
428,0.49550802
429,0.49550802
430,0.49550802
431,0.49550802
432,0.49550802
433,0.49550802
434,0.49550802
435,0.4955607
436,0.49550802
437,0.49550802
438,0.49550802
439,0.49550802
440,0.49550802
441,0.49550802
442,0.49550802
443,0.4955607
444,0.49550802
445,0.49550802
446,0.49550802
447,0.49550802
448,0.49550802
449,0.49550802
450,0.49550802
451,0.4955607
452,0.49550802
453,0.49550802
454,0.49550802
455,0.49550802
456,0.49550802
457,0.49550802
458,0.49550802
459,0.4955607
460,0.49550802
461,0.49550802
462,0.49550802
463,0.49550802
464,0.49550802
465,0.49550802
466,0.49550802
467,0.4955607
468,0.49550802
469,0.49550802
470,0.49550802
471,0.49550802
472,0.49550802
473,0.49550802
474,0.49550802
475,0.4955607
476,0.49550802
477,0.49550802
478,0.49550802
479,0.49550802
480,0.49550802
481,0.49550802
482,0.49550802
483,0.4955607
484,0.49550802
485,0.49550802
486,0.49550802
487,0.49550802
488,0.49550802
489,0.49550802
490,0.49550802
491,0.4955607
492,0.49550802
493,0.49550802
494,0.49550802
495,0.49550802
496,0.49550802
497,0.49550802
498,0.49550802
499,0.4955607
500,0.49550802
501,0.49550802
502,0.49550802
503,0.49550802
504,0.49550802
505,0.49550802
506,0.49550802
507,0.4955607
508,0.49550802
509,0.49550802
510,0.49550802
511,0.49550802
512,0.49550802
513,0.49550802
514,0.49550802
515,0.4955607
516,0.49550802
517,0.49550802
518,0.49550802
519,0.49550802
520,0.49550802
521,0.49550802
522,0.49550802
523,0.4955607
524,0.49550802
525,0.49550802
526,0.49550802
527,0.49550802
528,0.49550802
529,0.49550802
530,0.49550802
531,0.4955607
532,0.49550802
533,0.49550802
534,0.49550802
535,0.49550802
536,0.49550802
537,0.49550802
538,0.49550802
539,0.4955607
540,0.49550802
541,0.49550802
542,0.49550802
543,0.49550802
544,0.49550802
545,0.49550802
546,0.49550802
547,0.4955607
548,0.49550802
549,0.49550802
550,0.49550802
551,0.49550802
552,0.49550802
553,0.49550802
554,0.49550802
555,0.4955607
556,0.49550802
557,0.49550802
558,0.49550802
559,0.49550802
560,0.49550802
561,0.49550802
562,0.49550802
563,0.4955607
564,0.49550802
565,0.49550802
566,0.49550802
567,0.49550802
568,0.49550802
569,0.49550802
570,0.49550802
571,0.4955607
572,0.49550802
573,0.49550802
574,0.49550802
575,0.49550802
576,0.49550802
577,0.49550802
578,0.49550802
579,0.4955607
580,0.49550802
581,0.49550802
582,0.49550802
583,0.49550802
584,0.49550802
585,0.49550802
586,0.49550802
587,0.4955607
588,0.49550802
589,0.49550802
590,0.49550802
591,0.49550802
592,0.49550802
593,0.49550802
594,0.49550802
595,0.4955607
596,0.49550802
597,0.49550802
598,0.49550802
599,0.49550802
600,0.49550802
601,0.49550802
602,0.49550802
603,0.4955607
604,0.49550802
605,0.49550802
606,0.49550802
607,0.49550802
608,0.49550802
609,0.49550802
610,0.49550802
611,0.4955607
612,0.49550802
613,0.49550802
614,0.49550802
615,0.49550802
616,0.49550802
617,0.49550802
618,0.49550802
619,0.4955607
620,0.49550802
621,0.49550802
622,0.49550802
623,0.49550802
624,0.49550802
625,0.49550802
626,0.49550802
627,0.4955607
628,0.49550802
629,0.49550802
630,0.49550802
631,0.49550802
632,0.49550802
633,0.49550802
634,0.49550802
635,0.4955607
636,0.49550802
637,0.49550802
638,0.49550802
639,0.49550802
640,0.49550802
641,0.49550802
642,0.49550802
643,0.4955607
644,0.49550802
645,0.49550802
646,0.49550802
647,0.49550802
648,0.49550802
649,0.49562374
650,0.49562374
651,0.49567643
652,0.49562374
653,0.49562374
654,0.49562374
655,0.49562374
656,0.49562374
657,0.49550802
658,0.49550802
659,0.4955607
660,0.49550802
661,0.49550802
662,0.49550802
663,0.49550802
664,0.49550802
665,0.49550802
666,0.49550802
667,0.4955607
668,0.49550802
669,0.49550802
670,0.49550802
671,0.49550802
672,0.49550802
673,0.49550802
674,0.49550802
675,0.4955607
676,0.49550802
677,0.49550802
678,0.49550802
679,0.49550802
680,0.49550802
681,0.49550802
682,0.49550802
683,0.4955607
684,0.49550802
685,0.49550802
686,0.49550802
687,0.49550802
688,0.49550802
689,0.49550802
690,0.49550802
691,0.4955607
692,0.49550802
693,0.49550802
694,0.49550802
695,0.49550802
696,0.49550802
697,0.49550802
698,0.49550802
699,0.4955607
700,0.49550802
701,0.49550802
702,0.49550802
703,0.49550802
704,0.49550802
705,0.49550802
706,0.49550802
707,0.4955607
708,0.49550802
709,0.49550802
710,0.49550802
711,0.49550802
712,0.49550802
713,0.49550802
714,0.49550802
715,0.4955607
716,0.49550802
717,0.49550802
718,0.49550802
719,0.49550802
720,0.49550802
721,0.49550802
722,0.49550802
723,0.4955607
724,0.49550802
725,0.49550802
726,0.49550802
727,0.49550802
728,0.49550802
729,0.49550802
730,0.49550802
731,0.4955607
732,0.49550802
733,0.49550802
734,0.49550802
735,0.49550802
736,0.49550802
737,0.49550802
738,0.49550802
739,0.4955607
740,0.49550802
741,0.49550802
742,0.49550802
743,0.49550802
744,0.49550802
745,0.49550802
746,0.49550802
747,0.4955607
748,0.49550802
749,0.49550802
750,0.49550802
751,0.49550802
752,0.49550802
753,0.49550802
754,0.49550802
755,0.4955607
756,0.49550802
757,0.49550802
758,0.49550802
759,0.49550802
760,0.49550802
761,0.49550802
762,0.49550802
763,0.4955607
764,0.49550802
765,0.49550802
766,0.49550802
767,0.49550802
768,0.49550802
769,0.49550802
770,0.49550802
771,0.4955607
772,0.49550802
773,0.49550802
774,0.49550802
775,0.49550802
776,0.49550802
777,0.49550802
778,0.49550802
779,0.4955607
780,0.49550802
781,0.49550802
782,0.49550802
783,0.49550802
784,0.49550802
785,0.49550802
786,0.49550802
787,0.4955607
788,0.49550802
789,0.49550802
790,0.49550802
791,0.49550802
792,0.49550802
793,0.49550802
794,0.49550802
795,0.4955607
796,0.49550802
797,0.49550802
798,0.49550802
799,0.49550802
800,0.49550802
801,0.49550802
802,0.49550802
803,0.4955607
804,0.49550802
805,0.49550802
806,0.49550802
807,0.49550802
808,0.49550802
809,0.49550802
810,0.49550802
811,0.4955607
812,0.49550802
813,0.49550802
814,0.49550802
815,0.49550802
816,0.49550802
817,0.49550802
818,0.49550802
819,0.4955607
820,0.49550802
821,0.49550802
822,0.49550802
823,0.49550802
824,0.49550802
825,0.49550802
826,0.49550802
827,0.4955607
828,0.49550802
829,0.49550802
830,0.49550802
831,0.49550802
832,0.49550802
833,0.49550802
834,0.49550802
835,0.4955607
836,0.49550802
837,0.49550802
838,0.49550802
839,0.49550802
840,0.49550802
841,0.49550802
842,0.49550802
843,0.4955607
844,0.49550802
845,0.49550802
846,0.49550802
847,0.49550802
848,0.49550802
849,0.49550802
850,0.49550802
851,0.4955607
852,0.49550802
853,0.49550802
854,0.49550802
855,0.49550802
856,0.49550802
857,0.49550802
858,0.49550802
859,0.4955607
860,0.49550802
861,0.49550802
862,0.49550802
863,0.49550802
864,0.49550802
865,0.49550802
866,0.49550802
867,0.4955607
868,0.49550802
869,0.49550802
870,0.49550802
871,0.49550802
872,0.49550802
873,0.49550802
874,0.49550802
875,0.4955607
876,0.49550802
877,0.49550802
878,0.49550802
879,0.49550802
880,0.49550802
881,0.49550802
882,0.49550802
883,0.4955607
884,0.49550802
885,0.49550802
886,0.49550802
887,0.49550802
888,0.49550802
889,0.49550802
890,0.49550802
891,0.4955607
892,0.49550802
893,0.49550802
894,0.49550802
895,0.49550802
896,0.49550802
897,0.49550802
898,0.49550802
899,0.4955607
900,0.49550802
901,0.49550802
902,0.49550802
903,0.49550802
904,0.49550802
905,0.49550802
906,0.49550802
907,0.4955607
908,0.49550802
909,0.49550802
910,0.49550802
911,0.49550802
912,0.49550802
913,0.49550802
914,0.49550802
915,0.4955607
916,0.49550802
917,0.49550802
918,0.49550802
919,0.49550802
920,0.49550802
921,0.49550802
922,0.49550802
923,0.4955607
924,0.49550802
925,0.49550802
926,0.49550802
927,0.49550802
928,0.49550802
929,0.49562374
930,0.49562374
931,0.49567643
932,0.49562374
933,0.49562374
934,0.49562374
935,0.49562374
936,0.49562374
937,0.49562374
938,0.49562374
939,0.49567643
940,0.49562374
941,0.49562374
942,0.49562374
943,0.49562374
944,0.49562374
945,0.49562374
946,0.49562374
947,0.49567643
948,0.49562374
949,0.49562374
950,0.49562374
951,0.49562374
952,0.49562374
953,0.49550802
954,0.49550802
955,0.4955607
956,0.49550802
957,0.49550802
958,0.49550802
959,0.49550802
960,0.49550802
961,0.49550802
962,0.49550802
963,0.4955607
964,0.49550802
965,0.49550802
966,0.49550802
967,0.49550802
968,0.49550802
969,0.49550802
970,0.49550802
971,0.4955607
972,0.49550802
973,0.49550802
974,0.49550802
975,0.49550802
976,0.49550802
977,0.49550802
978,0.49550802
979,0.4955607
980,0.49550802
981,0.49550802
982,0.49550802
983,0.49550802
984,0.49550802
985,0.49550802
986,0.49550802
987,0.4955607
988,0.49550802
989,0.49550802
990,0.49550802
991,0.49550802
992,0.49550802
993,0.49550802
994,0.49550802
995,0.4955607
996,0.49550802
997,0.49550802
998,0.49550802
999,0.49550802
1000,0.49550802
1001,0.49550802
1002,0.49550802
1003,0.4955607
1004,0.49550802
1005,0.49550802
1006,0.49550802
1007,0.49550802
1008,0.49550802
1009,0.49550802
1010,0.49550802
1011,0.4955607
1012,0.49550802
1013,0.49550802
1014,0.49550802
1015,0.49550802
1016,0.49550802
1017,0.49550802
1018,0.49550802
1019,0.4955607
1020,0.49550802
1021,0.49550802
1022,0.49550802
1023,0.49550802
1024,0.49550802
1025,0.49550802
1026,0.49550802
1027,0.4955607
1028,0.49550802
1029,0.49550802
1030,0.49550802
1031,0.49550802
1032,0.49550802
1033,0.49562374
1034,0.49562374
1035,0.49567643
1036,0.49562374
1037,0.49562374
1038,0.49562374
1039,0.49562374
1040,0.49562374
1041,0.49550802
1042,0.49550802
1043,0.4955607
1044,0.49550802
1045,0.49550802
1046,0.49550802
1047,0.49550802
1048,0.49550802
1049,0.49550802
1050,0.49550802
1051,0.4955607
1052,0.49550802
1053,0.49550802
1054,0.49550802
1055,0.49550802
1056,0.49550802
1057,0.49550802
1058,0.49550802
1059,0.4955607
1060,0.49550802
1061,0.49550802
1062,0.49550802
1063,0.49550802
1064,0.49550802
1065,0.49550802
1066,0.49550802
1067,0.4955607
1068,0.49550802
1069,0.49550802
1070,0.49550802
1071,0.49550802
1072,0.49550802
1073,0.49550802
1074,0.49550802
1075,0.4955607
1076,0.49550802
1077,0.49550802
1078,0.49550802
1079,0.49550802
1080,0.49550802
1081,0.49550802
1082,0.49550802
1083,0.4955607
1084,0.49550802
1085,0.49550802
1086,0.49550802
1087,0.49550802
1088,0.49550802
1089,0.49550802
1090,0.49550802
1091,0.4955607
1092,0.49550802
1093,0.49550802
1094,0.49550802
1095,0.49550802
1096,0.49550802
1097,0.49550802
1098,0.49550802
1099,0.4955607
1100,0.49550802
1101,0.49550802
1102,0.49550802
1103,0.49550802
1104,0.49550802
1105,0.49550802
1106,0.49550802
1107,0.4955607
1108,0.49550802
1109,0.49550802
1110,0.49550802
1111,0.49550802
1112,0.49550802
1113,0.49550802
1114,0.49550802
1115,0.4955607
1116,0.49550802
1117,0.49550802
1118,0.49550802
1119,0.49550802
1120,0.49550802
1121,0.49550802
1122,0.49550802
1123,0.4955607
1124,0.49550802
1125,0.49550802
1126,0.49550802
1127,0.49550802
1128,0.49550802
1129,0.49550802
1130,0.49550802
1131,0.4955607
1132,0.49550802
1133,0.49550802
1134,0.49550802
1135,0.49550802
1136,0.49550802
1137,0.49562374
1138,0.49562374
1139,0.49567643
1140,0.49562374
1141,0.49562374
1142,0.49562374
1143,0.49562374
1144,0.49562374
1145,0.49550802
1146,0.49550802
1147,0.4955607
1148,0.49550802
1149,0.49550802
1150,0.49550802
1151,0.49550802
1152,0.49550802
1153,0.49550802
1154,0.49550802
1155,0.4955607
1156,0.49550802
1157,0.49550802
1158,0.49550802
1159,0.49550802
1160,0.49550802
1161,0.49550802
1162,0.49550802
1163,0.4955607
1164,0.49550802
1165,0.49550802
1166,0.49550802
1167,0.49550802
1168,0.49550802
1169,0.49550802
1170,0.49550802
1171,0.4955607
1172,0.49550802
1173,0.49550802
1174,0.49550802
1175,0.49550802
1176,0.49550802
1177,0.49550802
1178,0.49550802
1179,0.4955607
1180,0.49550802
1181,0.49550802
1182,0.49550802
1183,0.49550802
1184,0.49550802
1185,0.49550802
1186,0.49550802
1187,0.4955607
1188,0.49550802
1189,0.49550802
1190,0.49550802
1191,0.49550802
1192,0.49550802
1193,0.49550802
1194,0.49550802
1195,0.4955607
1196,0.49550802
1197,0.49550802
1198,0.49550802
1199,0.49550802
1200,0.49550802
1201,0.49550802
1202,0.49550802
1203,0.4955607
1204,0.49550802
1205,0.49550802
1206,0.49550802
1207,0.49550802
1208,0.49550802
1209,0.49553296
1210,0.49553296
1211,0.4956238
1212,0.49553296
1213,0.49553296
1214,0.49553296
1215,0.49553296
1216,0.49553296
1217,0.4954173
1218,0.4954173
1219,0.49550813
1220,0.4954173
1221,0.4954173
1222,0.4954173
1223,0.4954173
1224,0.4954173
1225,0.49553296
1226,0.49553296
1227,0.4956238
1228,0.49553296
1229,0.49553296
1230,0.49553296
1231,0.49553296
1232,0.49553296
1233,0.4954173
1234,0.4954173
1235,0.49550813
1236,0.4954173
1237,0.4954173
1238,0.4954173
1239,0.4954173
1240,0.4954173
1241,0.4954173
1242,0.4954173
1243,0.49550813
1244,0.4954173
1245,0.4954173
1246,0.4954173
1247,0.4954173
1248,0.4954173
1249,0.4954173
1250,0.4954173
1251,0.49550813
1252,0.4954173
1253,0.4954173
1254,0.4954173
1255,0.4954173
1256,0.4954173
1257,0.4954173
1258,0.4954173
1259,0.49550813
1260,0.4954173
1261,0.4954173
1262,0.4954173
1263,0.4954173
1264,0.4954173
1265,0.4954173
1266,0.4954173
1267,0.49550813
1268,0.4954173
1269,0.4954173
1270,0.4954173
1271,0.4954173
1272,0.4954173
1273,0.4954173
1274,0.4954173
1275,0.49550813
1276,0.4954173
1277,0.4954173
1278,0.4954173
1279,0.4954173
1280,0.4954173
1281,0.4954173
1282,0.4954173
1283,0.49550813
1284,0.4954173
1285,0.4954173
1286,0.4954173
1287,0.4954173
1288,0.4954173
1289,0.4954173
1290,0.4954173
1291,0.49550813
1292,0.4954173
1293,0.4954173
1294,0.4954173
1295,0.4954173
1296,0.4954173
1297,0.4954173
1298,0.4954173
1299,0.49550813
1300,0.4954173
1301,0.4954173
1302,0.4954173
1303,0.4954173
1304,0.4954173
1305,0.4954173
1306,0.4954173
1307,0.49550813
1308,0.4954173
1309,0.4954173
1310,0.4954173
1311,0.4954173
1312,0.4954173
1313,0.4954173
1314,0.4954173
1315,0.49550813
1316,0.4954173
1317,0.4954173
1318,0.4954173
1319,0.4954173
1320,0.4954173
1321,0.49553296
1322,0.49553296
1323,0.4956238
1324,0.49553296
1325,0.49553296
1326,0.49553296
1327,0.49553296
1328,0.49553296
1329,0.4954173
1330,0.4954173
1331,0.49550813
1332,0.4954173
1333,0.4954173
1334,0.4954173
1335,0.4954173
1336,0.4954173
1337,0.4954173
1338,0.4954173
1339,0.49550813
1340,0.4954173
1341,0.4954173
1342,0.4954173
1343,0.4954173
1344,0.4954173
1345,0.4954173
1346,0.4954173
1347,0.49550813
1348,0.4954173
1349,0.4954173
1350,0.4954173
1351,0.4954173
1352,0.4954173
1353,0.49553296
1354,0.49553296
1355,0.4956238
1356,0.49553296
1357,0.49553296
1358,0.49553296
1359,0.49553296
1360,0.49553296
1361,0.49553296
1362,0.49553296
1363,0.4956238
1364,0.49553296
1365,0.49553296
1366,0.49553296
1367,0.49553296
1368,0.49553296
1369,0.49553296
1370,0.49553296
1371,0.4956238
1372,0.49553296
1373,0.49553296
1374,0.49553296
1375,0.49553296
1376,0.49553296
1377,0.4954173
1378,0.4954173
1379,0.49550813
1380,0.4954173
1381,0.4954173
1382,0.4954173
1383,0.4954173
1384,0.4954173
1385,0.4954173
1386,0.4954173
1387,0.49550813
1388,0.4954173
1389,0.4954173
1390,0.4954173
1391,0.4954173
1392,0.4954173
1393,0.4954173
1394,0.4954173
1395,0.49550813
1396,0.4954173
1397,0.4954173
1398,0.4954173
1399,0.4954173
1400,0.4954173
1401,0.4954173
1402,0.4954173
1403,0.49550813
1404,0.4954173
1405,0.4954173
1406,0.4954173
1407,0.4954173
1408,0.4954173
1409,0.4954173
1410,0.4954173
1411,0.49550813
1412,0.4954173
1413,0.4954173
1414,0.4954173
1415,0.4954173
1416,0.4954173
1417,0.4954173
1418,0.4954173
1419,0.49550813
1420,0.4954173
1421,0.4954173
1422,0.4954173
1423,0.4954173
1424,0.4954173
1425,0.4954173
1426,0.4954173
1427,0.49550813
1428,0.4954173
1429,0.4954173
1430,0.4954173
1431,0.4954173
1432,0.4954173
1433,0.4954173
1434,0.4954173
1435,0.49550813
1436,0.4954173
1437,0.4954173
1438,0.4954173
1439,0.4954173
1440,0.4954173
1441,0.4954173
1442,0.4954173
1443,0.49550813
1444,0.4954173
1445,0.4954173
1446,0.4954173
1447,0.4954173
1448,0.4954173
1449,0.4954173
1450,0.4954173
1451,0.49550813
1452,0.4954173
1453,0.4954173
1454,0.4954173
1455,0.4954173
1456,0.4954173
1457,0.4954173
1458,0.4954173
1459,0.49550813
1460,0.4954173
1461,0.4954173
1462,0.4954173
1463,0.4954173
1464,0.4954173
1465,0.4954173
1466,0.4954173
1467,0.49550813
1468,0.4954173
1469,0.4954173
1470,0.4954173
1471,0.4954173
1472,0.4954173
1473,0.4954173
1474,0.4954173
1475,0.49550813
1476,0.4954173
1477,0.4954173
1478,0.4954173
1479,0.4954173
1480,0.4954173
1481,0.4954173
1482,0.4954173
1483,0.49550813
1484,0.4954173
1485,0.4954173
1486,0.4954173
1487,0.4954173
1488,0.4954173
1489,0.4954173
1490,0.4954173
1491,0.49550813
1492,0.4954173
1493,0.4954173
1494,0.4954173
1495,0.4954173
1496,0.4954173
1497,0.4954173
1498,0.4954173
1499,0.49550813
1500,0.4954173
1501,0.4954173
1502,0.4954173
1503,0.4954173
1504,0.4954173
1505,0.49553296
1506,0.49553296
1507,0.4956238
1508,0.49553296
1509,0.49553296
1510,0.49553296
1511,0.49553296
1512,0.49553296
1513,0.4954173
1514,0.4954173
1515,0.49550813
1516,0.4954173
1517,0.4954173
1518,0.4954173
1519,0.4954173
1520,0.4954173
1521,0.4954173
1522,0.4954173
1523,0.49550813
1524,0.4954173
1525,0.4954173
1526,0.4954173
1527,0.4954173
1528,0.4954173
1529,0.4954173
1530,0.4954173
1531,0.49550813
1532,0.4954173
1533,0.4954173
1534,0.4954173
1535,0.4954173
1536,0.4954173
1537,0.4954173
1538,0.4954173
1539,0.49550813
1540,0.4954173
1541,0.4954173
1542,0.4954173
1543,0.4954173
1544,0.4954173
1545,0.4954173
1546,0.4954173
1547,0.49550813
1548,0.4954173
1549,0.4954173
1550,0.4954173
1551,0.4954173
1552,0.4954173
1553,0.4954173
1554,0.4954173
1555,0.49550813
1556,0.4954173
1557,0.4954173
1558,0.4954173
1559,0.4954173
1560,0.4954173
1561,0.4954173
1562,0.4954173
1563,0.49550813
1564,0.4954173
1565,0.4954173
1566,0.4954173
1567,0.4954173
1568,0.4954173
1569,0.4954173
1570,0.4954173
1571,0.49550813
1572,0.4954173
1573,0.4954173
1574,0.4954173
1575,0.4954173
1576,0.4954173
1577,0.49553296
1578,0.49553296
1579,0.4956238
1580,0.49553296
1581,0.49553296
1582,0.49553296
1583,0.49553296
1584,0.49553296
1585,0.4954173
1586,0.4954173
1587,0.49550813
1588,0.4954173
1589,0.4954173
1590,0.4954173
1591,0.4954173
1592,0.4954173
1593,0.4954173
1594,0.4954173
1595,0.49550813
1596,0.4954173
1597,0.4954173
1598,0.4954173
1599,0.4954173
1600,0.4954173
1601,0.4954173
1602,0.4954173
1603,0.49550813
1604,0.4954173
1605,0.4954173
1606,0.4954173
1607,0.4954173
1608,0.4954173
1609,0.4954173
1610,0.4954173
1611,0.49550813
1612,0.4954173
1613,0.4954173
1614,0.4954173
1615,0.4954173
1616,0.4954173
1617,0.4954173
1618,0.4954173
1619,0.49550813
1620,0.4954173
1621,0.4954173
1622,0.4954173
1623,0.4954173
1624,0.4954173
1625,0.4954173
1626,0.4954173
1627,0.49550813
1628,0.4954173
1629,0.4954173
1630,0.4954173
1631,0.4954173
1632,0.4954173
1633,0.4954173
1634,0.4954173
1635,0.49550813
1636,0.4954173
1637,0.4954173
1638,0.4954173
1639,0.4954173
1640,0.4954173
1641,0.4954173
1642,0.4954173
1643,0.49550813
1644,0.4954173
1645,0.4954173
1646,0.4954173
1647,0.4954173
1648,0.4954173
1649,0.4954173
1650,0.4954173
1651,0.49550813
1652,0.4954173
1653,0.4954173
1654,0.4954173
1655,0.4954173
1656,0.4954173
1657,0.4954173
1658,0.4954173
1659,0.49550813
1660,0.4954173
1661,0.4954173
1662,0.4954173
1663,0.4954173
1664,0.4954173
