Id,WnvPresent
210,0.16848919
211,0.44309765
212,0.0029925003
213,0.0029925003
214,0.0029925003
215,0.546708
216,0.0029925003
217,0.9854218
218,0.89157736
219,0.96707124
220,0.0352201
221,0.0352201
222,0.0352201
223,0.9729279
224,0.0352201
225,0.5563266
226,0.5428061
227,0.9377187
228,0.02195025
229,0.02195025
230,0.02195025
231,0.91839015
232,0.02195025
233,0.07709409
234,0.0699586
235,0.16437016
236,0.0017476934
237,0.0017476934
238,0.031983133
239,0.18332262
240,0.30834296
241,0.99993193
242,0.99448496
243,0.99992144
244,0.309762
245,0.309762
246,0.9905048
247,0.9999678
248,0.99979204
249,0.99364257
250,0.95868677
251,0.99574655
252,0.06066204
253,0.06066204
254,0.86851186
255,0.99858534
256,0.9967103
257,0.041250598
258,0.038333617
259,0.26166937
260,0.00075294665
261,0.00075294665
262,0.00075294665
263,0.25319842
264,0.00075294665
265,0.8841945
266,0.28044492
267,0.90644556
268,0.0012548784
269,0.0012548784
270,0.0012548784
271,0.9827235
272,0.0012548784
273,0.13436085
274,0.11643623
275,0.47505513
276,0.0017970753
277,0.0017970753
278,0.0017970753
279,0.58535826
280,0.0017970753
281,0.9351041
282,0.11225329
283,0.95441234
284,0.0021251503
285,0.0021251503
286,0.0021251503
287,0.573472
288,0.0021251503
289,0.97730905
290,0.11692433
291,0.9701324
292,0.0013571635
293,0.0013571635
294,0.0013571635
295,0.58469456
296,0.0013571635
297,0.98744965
298,0.9067422
299,0.98862016
300,0.031716716
301,0.031716716
302,0.794202
303,0.9968683
304,0.99424654
305,0.7804411
306,0.48505977
307,0.959067
308,0.010828209
309,0.010828209
310,0.010828209
311,0.9562192
312,0.010828209
313,0.715164
314,0.52515763
315,0.73344314
316,0.008423816
317,0.008423816
318,0.008423816
319,0.88598275
320,0.008423816
321,0.75324607
322,0.2702462
323,0.83019257
324,0.0040941373
325,0.0040941373
326,0.235752
327,0.9129902
328,0.89620346
329,0.9400942
330,0.8818248
331,0.9667199
332,0.121991925
333,0.121991925
334,0.121991925
335,0.9779808
336,0.121991925
337,0.97979903
338,0.65463006
339,0.98468924
340,0.009315274
341,0.009315274
342,0.5433625
343,0.9969079
344,0.97156674
345,0.99124897
346,0.37231323
347,0.98317033
348,0.0036764734
349,0.0036764734
350,0.0036764734
351,0.9959667
352,0.0036764734
353,0.9643391
354,0.719797
355,0.97286814
356,0.009435194
357,0.009435194
358,0.5465644
359,0.9948055
360,0.9719212
361,0.999801
362,0.98654467
363,0.9997702
364,0.1968921
365,0.1968921
366,0.984107
367,0.999913
368,0.99943787
369,0.9907974
370,0.90090716
371,0.9953376
372,0.067460276
373,0.067460276
374,0.79148877
375,0.99746215
376,0.9902035
377,0.99830794
378,0.89027053
379,0.99890304
380,0.04013736
381,0.04013736
382,0.9009706
383,0.99952674
384,0.9976095
385,0.979726
386,0.8416797
387,0.992307
388,0.020089958
389,0.020089958
390,0.5397331
391,0.9935002
392,0.97116
393,0.8259676
394,0.47401282
395,0.8668324
396,0.01180305
397,0.01180305
398,0.01180305
399,0.89320546
400,0.01180305
401,0.94749415
402,0.6528583
403,0.9717147
404,0.003954393
405,0.003954393
406,0.29983675
407,0.98309696
408,0.9504363
409,0.9010808
410,0.6756096
411,0.9759788
412,0.02363129
413,0.02363129
414,0.02363129
415,0.97826743
416,0.02363129
417,0.8003738
418,0.43560284
419,0.9288875
420,0.008971758
421,0.008971758
422,0.008971758
423,0.93230397
424,0.008971758
425,0.886828
426,0.71643054
427,0.9479332
428,0.0112747345
429,0.0112747345
430,0.0112747345
431,0.9504834
432,0.0112747345
433,0.96425337
434,0.6331718
435,0.95741296
436,0.032497182
437,0.032497182
438,0.032497182
439,0.9412435
440,0.032497182
441,0.99768627
442,0.98689044
443,0.9979243
444,0.5272077
445,0.5272077
446,0.5272077
447,0.99777323
448,0.5272077
449,0.886828
450,0.71643054
451,0.9479332
452,0.0112747345
453,0.0112747345
454,0.0112747345
455,0.9504834
456,0.0112747345
457,0.990558
458,0.9291358
459,0.9762733
460,0.085602604
461,0.085602604
462,0.085602604
463,0.99008
464,0.085602604
465,0.12641802
466,0.27596167
467,0.42969945
468,0.0038749932
469,0.0038749932
470,0.0038749932
471,0.66312027
472,0.0038749932
473,0.9981908
474,0.97749054
475,0.9988562
476,0.093339235
477,0.093339235
478,0.916184
479,0.9991848
480,0.99771094
481,0.99955446
482,0.9934417
483,0.99934167
484,0.30203006
485,0.30203006
486,0.9578172
487,0.9998739
488,0.9990533
489,0.9718269
490,0.17135264
491,0.9748804
492,0.0026224572
493,0.0026224572
494,0.0026224572
495,0.5709331
496,0.0026224572
497,0.8938644
498,0.788811
499,0.93105364
500,0.036075734
501,0.036075734
502,0.036075734
503,0.9729495
504,0.036075734
505,0.9938083
506,0.97439826
507,0.997766
508,0.31026357
509,0.31026357
510,0.31026357
511,0.9962626
512,0.31026357
513,0.9866223
514,0.69482446
515,0.9930274
516,0.01788193
517,0.01788193
518,0.6506277
519,0.99737644
520,0.96746373
521,0.3106061
522,0.5163699
523,0.7307544
524,0.009277467
525,0.009277467
526,0.009277467
527,0.81450623
528,0.009277467
529,0.9988695
530,0.97818017
531,0.9991353
532,0.11094746
533,0.11094746
534,0.9273462
535,0.9996451
536,0.9982949
537,0.9996166
538,0.99053836
539,0.99951124
540,0.22561547
541,0.22561547
542,0.9820581
543,0.9999151
544,0.9996019
545,0.9716509
546,0.9512401
547,0.9849044
548,0.0991193
549,0.0991193
550,0.0991193
551,0.98927593
552,0.0991193
553,0.98866546
554,0.88336843
555,0.98456675
556,0.05944548
557,0.05944548
558,0.05944548
559,0.9960944
560,0.05944548
561,0.961229
562,0.5942468
563,0.9617073
564,0.0048732506
565,0.0048732506
566,0.37397382
567,0.99066544
568,0.94491684
569,0.98687625
570,0.8662354
571,0.9845302
572,0.037614174
573,0.037614174
574,0.037614174
575,0.9902322
576,0.037614174
577,0.9683303
578,0.84538376
579,0.9820219
580,0.031804234
581,0.031804234
582,0.031804234
583,0.9896095
584,0.031804234
585,0.52791107
586,0.41844603
587,0.53119075
588,0.009391907
589,0.009391907
590,0.009391907
591,0.88302624
592,0.009391907
593,0.99769837
594,0.93867415
595,0.99728155
596,0.06468035
597,0.06468035
598,0.06468035
599,0.9956092
600,0.06468035
601,0.9961112
602,0.9767234
603,0.9984548
604,0.2358739
605,0.2358739
606,0.2358739
607,0.9977283
608,0.2358739
609,0.8950492
610,0.69462496
611,0.9787112
612,0.022000585
613,0.022000585
614,0.022000585
615,0.9723077
616,0.022000585
617,0.8791345
618,0.65855575
619,0.9392338
620,0.014156658
621,0.014156658
622,0.014156658
623,0.945654
624,0.014156658
625,0.9675203
626,0.8936313
627,0.9897648
628,0.052645937
629,0.052645937
630,0.052645937
631,0.9922883
632,0.052645937
633,0.6695395
634,0.41239446
635,0.8479109
636,0.0065872185
637,0.0065872185
638,0.0065872185
639,0.8625679
640,0.0065872185
641,0.99718434
642,0.98173404
643,0.9956026
644,0.30650058
645,0.30650058
646,0.30650058
647,0.9970797
648,0.30650058
649,0.681747
650,0.45532888
651,0.78657365
652,0.006518249
653,0.006518249
654,0.15687385
655,0.8309399
656,0.82061493
657,0.44885018
658,0.2194199
659,0.6118352
660,0.0020165683
661,0.0020165683
662,0.05419721
663,0.66081524
664,0.5594187
665,0.44787025
666,0.48083308
667,0.983985
668,0.03713647
669,0.03713647
670,0.03713647
671,0.7392996
672,0.03713647
673,0.99634236
674,0.85922205
675,0.99706143
676,0.02537097
677,0.02537097
678,0.02537097
679,0.9841256
680,0.02537097
681,0.48504934
682,0.6314535
683,0.9813959
684,0.031033922
685,0.031033922
686,0.031033922
687,0.83990103
688,0.031033922
689,0.8380989
690,0.85098237
691,0.9960897
692,0.07383237
693,0.07383237
694,0.07383237
695,0.9709485
696,0.07383237
697,0.23378104
698,0.30228677
699,0.935255
700,0.014229527
701,0.014229527
702,0.014229527
703,0.5701846
704,0.014229527
705,0.026183896
706,0.032788523
707,0.66889256
708,0.0022103891
709,0.0022103891
710,0.0022103891
711,0.089398436
712,0.0022103891
713,0.9081518
714,0.612754
715,0.9277579
716,0.013822696
717,0.013822696
718,0.013822696
719,0.9036383
720,0.013822696
721,0.9679161
722,0.9592516
723,0.99929845
724,0.18641193
725,0.18641193
726,0.18641193
727,0.9965758
728,0.18641193
729,0.97768
730,0.8370675
731,0.994443
732,0.103134066
733,0.103134066
734,0.103134066
735,0.9676251
736,0.103134066
737,0.98462045
738,0.7498821
739,0.99618644
740,0.096165836
741,0.096165836
742,0.096165836
743,0.9234246
744,0.096165836
745,0.85998285
746,0.6024338
747,0.94636196
748,0.011429847
749,0.011429847
750,0.011429847
751,0.95849115
752,0.011429847
753,0.4682403
754,0.54021776
755,0.61967623
756,0.009928893
757,0.009928893
758,0.1764085
759,0.69315505
760,0.82597053
761,0.95889336
762,0.799851
763,0.98953575
764,0.018467817
765,0.018467817
766,0.018467817
767,0.98264474
768,0.018467817
769,0.9806826
770,0.93288064
771,0.9958911
772,0.19533159
773,0.19533159
774,0.19533159
775,0.9909271
776,0.19533159
777,0.99236226
778,0.97619027
779,0.9973258
780,0.40918428
781,0.40918428
782,0.40918428
783,0.99652976
784,0.40918428
785,0.9732982
786,0.71762687
787,0.98959726
788,0.07555732
789,0.07555732
790,0.07555732
791,0.9523142
792,0.07555732
793,0.076491274
794,0.0885998
795,0.8855961
796,0.0037886759
797,0.0037886759
798,0.0037886759
799,0.297203
800,0.0037886759
801,0.04022464
802,0.046883624
803,0.7372579
804,0.0021238017
805,0.0021238017
806,0.0021238017
807,0.17626387
808,0.0021238017
809,0.13142753
810,0.13176334
811,0.73541456
812,0.0048569473
813,0.0048569473
814,0.0048569473
815,0.54390746
816,0.0048569473
817,0.34781575
818,0.20633829
819,0.75887287
820,0.00562626
821,0.00562626
822,0.00562626
823,0.6713727
824,0.00562626
825,0.9787933
826,0.96347094
827,0.99250835
828,0.30821714
829,0.30821714
830,0.30821714
831,0.99461585
832,0.30821714
833,0.99074227
834,0.9241666
835,0.994276
836,0.17456456
837,0.17456456
838,0.17456456
839,0.98842
840,0.17456456
841,0.91466284
842,0.7543658
843,0.96391875
844,0.017017003
845,0.017017003
846,0.017017003
847,0.98910785
848,0.017017003
849,0.98440015
850,0.9146154
851,0.9735083
852,0.124297656
853,0.124297656
854,0.124297656
855,0.986291
856,0.124297656
857,0.38792363
858,0.30087933
859,0.5942582
860,0.011887697
861,0.011887697
862,0.011887697
863,0.79330945
864,0.011887697
865,0.19355857
866,0.14716776
867,0.9484732
868,0.011461901
869,0.011461901
870,0.011461901
871,0.4090473
872,0.011461901
873,0.2152427
874,0.10440559
875,0.6802619
876,0.004935411
877,0.004935411
878,0.004935411
879,0.4494898
880,0.004935411
881,0.92770845
882,0.5537899
883,0.96508884
884,0.034027517
885,0.034027517
886,0.034027517
887,0.8724328
888,0.034027517
889,0.5434592
890,0.335967
891,0.8670541
892,0.010891232
893,0.010891232
894,0.010891232
895,0.779912
896,0.010891232
897,0.9854584
898,0.7445746
899,0.98893625
900,0.015153022
901,0.015153022
902,0.4997286
903,0.9945226
904,0.96631294
905,0.9187878
906,0.7449295
907,0.96266
908,0.025168128
909,0.025168128
910,0.025168128
911,0.966693
912,0.025168128
913,0.9945673
914,0.8360998
915,0.9904322
916,0.055380106
917,0.055380106
918,0.055380106
919,0.98693997
920,0.055380106
921,0.3191108
922,0.044448886
923,0.6314787
924,0.003948337
925,0.003948337
926,0.003948337
927,0.29321027
928,0.003948337
929,0.99422896
930,0.9770394
931,0.99712235
932,0.18322216
933,0.18322216
934,0.9216967
935,0.99828017
936,0.99681973
937,0.9910087
938,0.9840836
939,0.9909718
940,0.10166119
941,0.10166119
942,0.8558687
943,0.9961964
944,0.9960349
945,0.21759172
946,0.3201904
947,0.3551291
948,0.037942246
949,0.013138571
950,0.037942246
951,0.6360463
952,0.6382214
953,0.99020326
954,0.97713506
955,0.982704
956,0.23510301
957,0.23510301
958,0.23510301
959,0.99693537
960,0.23510301
961,0.9901292
962,0.99319434
963,0.9981452
964,0.50190073
965,0.50190073
966,0.50190073
967,0.9977992
968,0.50190073
969,0.9738063
970,0.91777384
971,0.98195136
972,0.101128
973,0.101128
974,0.101128
975,0.99014026
976,0.101128
977,0.240871
978,0.31480715
979,0.98264796
980,0.03487836
981,0.03487836
982,0.03487836
983,0.6482474
984,0.03487836
985,0.20433414
986,0.23369054
987,0.9130146
988,0.014133392
989,0.014133392
990,0.014133392
991,0.57018626
992,0.014133392
993,0.69163704
994,0.15327224
995,0.88458604
996,0.015191339
997,0.015191339
998,0.015191339
999,0.6174979
1000,0.015191339
1001,0.934145
1002,0.51616263
1003,0.9495175
1004,0.0052629537
1005,0.0052629537
1006,0.4010338
1007,0.9901438
1008,0.9505604
1009,0.8895327
1010,0.6754123
1011,0.8958963
1012,0.021134246
1013,0.021134246
1014,0.021134246
1015,0.9554192
1016,0.021134246
1017,0.9806739
1018,0.77920866
1019,0.9894155
1020,0.012920211
1021,0.012920211
1022,0.62355614
1023,0.99682814
1024,0.9794097
1025,0.46688157
1026,0.424951
1027,0.5454255
1028,0.0056443997
1029,0.0056443997
1030,0.0056443997
1031,0.8385056
1032,0.0056443997
1033,0.9994867
1034,0.9931384
1035,0.999316
1036,0.39753413
1037,0.39753413
1038,0.97192895
1039,0.99985456
1040,0.9993789
1041,0.9358296
1042,0.7992471
1043,0.98099124
1044,0.026214814
1045,0.026214814
1046,0.026214814
1047,0.9814574
1048,0.026214814
1049,0.99104136
1050,0.9600115
1051,0.9978071
1052,0.5265499
1053,0.5265499
1054,0.5265499
1055,0.99408793
1056,0.5265499
1057,0.3650352
1058,0.36747533
1059,0.7465274
1060,0.0064556464
1061,0.0064556464
1062,0.0064556464
1063,0.7938841
1064,0.0064556464
1065,0.9941999
1066,0.9711049
1067,0.9966092
1068,0.3193366
1069,0.3193366
1070,0.3193366
1071,0.99581236
1072,0.3193366
1073,0.99625385
1074,0.98373055
1075,0.9979236
1076,0.41837025
1077,0.41837025
1078,0.41837025
1079,0.9976084
1080,0.41837025
1081,0.8410105
1082,0.79464924
1083,0.8327845
1084,0.028866835
1085,0.028866835
1086,0.028866835
1087,0.9645252
1088,0.028866835
1089,0.6564337
1090,0.3041362
1091,0.8375859
1092,0.0027722402
1093,0.0027722402
1094,0.2602446
1095,0.93589777
1096,0.8896307
1097,0.3418832
1098,0.16702169
1099,0.5883848
1100,0.0018908764
1101,0.0018908764
1102,0.0018908764
1103,0.6167479
1104,0.0018908764
1105,0.7132169
1106,0.059032254
1107,0.9020976
1108,0.0005930349
1109,0.0005930349
1110,0.0005930349
1111,0.24535991
1112,0.0005930349
1113,0.9281484
1114,0.9525097
1115,0.97218835
1116,0.14241534
1117,0.14241534
1118,0.14241534
1119,0.99145573
1120,0.14241534
1121,0.9951119
1122,0.945679
1123,0.9937761
1124,0.047375795
1125,0.047375795
1126,0.8429448
1127,0.9992336
1128,0.99600714
1129,0.9973695
1130,0.9720195
1131,0.9985474
1132,0.09019709
1133,0.09019709
1134,0.91023356
1135,0.9994764
1136,0.99780005
1137,0.9939581
1138,0.7047259
1139,0.996458
1140,0.032709662
1141,0.032709662
1142,0.88034594
1143,0.998599
1144,0.9949216
1145,0.9995055
1146,0.97486264
1147,0.9996575
1148,0.09670325
1149,0.09670325
1150,0.93126106
1151,0.99966836
1152,0.99840075
1153,0.99047256
1154,0.91600573
1155,0.9863896
1156,0.13212363
1157,0.13212363
1158,0.13212363
1159,0.984574
1160,0.13212363
1161,0.997954
1162,0.9600127
1163,0.9991026
1164,0.109293655
1165,0.109293655
1166,0.87528634
1167,0.9993849
1168,0.99691737
1169,0.9334527
1170,0.84939915
1171,0.9801835
1172,0.031909678
1173,0.031909678
1174,0.031909678
1175,0.9946366
1176,0.031909678
1177,0.9653683
1178,0.8941487
1179,0.98906994
1180,0.05685482
1181,0.05685482
1182,0.05685482
1183,0.9948198
1184,0.05685482
1185,0.82030654
1186,0.59377444
1187,0.9213445
1188,0.010765492
1189,0.010765492
1190,0.010765492
1191,0.9295129
1192,0.010765492
1193,0.99518675
1194,0.9550078
1195,0.9877466
1196,0.13160874
1197,0.13160874
1198,0.13160874
1199,0.9938491
1200,0.13160874
1201,0.8485501
1202,0.86465967
1203,0.88851076
1204,0.07601704
1205,0.07601704
1206,0.07601704
1207,0.9633358
1208,0.07601704
1209,0.6630835
1210,0.21425912
1211,0.4373649
1212,0.022729691
1213,0.022729691
1214,0.022729691
1215,0.9553713
1216,0.022729691
1217,0.6740545
1218,0.55918527
1219,0.94079334
1220,0.08608593
1221,0.08608593
1222,0.08608593
1223,0.9922627
1224,0.08608593
1225,0.9046088
1226,0.5459079
1227,0.69933015
1228,0.08982538
1229,0.08982538
1230,0.08982538
1231,0.98951554
1232,0.08982538
1233,0.2791788
1234,0.025223495
1235,0.9715607
1236,0.025889086
1237,0.025889086
1238,0.025889086
1239,0.963285
1240,0.025889086
1241,0.11951166
1242,0.011453378
1243,0.9249806
1244,0.011759985
1245,0.011759985
1246,0.011759985
1247,0.9215534
1248,0.011759985
1249,0.46208912
1250,0.08673783
1251,0.98612565
1252,0.0888786
1253,0.0888786
1254,0.0888786
1255,0.98972243
1256,0.0888786
1257,0.054051902
1258,0.0038030832
1259,0.80247635
1260,0.0039057005
1261,0.0039057005
1262,0.0039057005
1263,0.79469484
1264,0.0039057005
1265,0.08134085
1266,0.091704324
1267,0.7875409
1268,0.012201429
1269,0.012201429
1270,0.012201429
1271,0.85138893
1272,0.012201429
1273,0.32586455
1274,0.026677327
1275,0.95232195
1276,0.024780633
1277,0.024780633
1278,0.024780633
1279,0.9616637
1280,0.024780633
1281,0.359132
1282,0.0061042965
1283,0.8087964
1284,0.006180331
1285,0.006180331
1286,0.006180331
1287,0.8461951
1288,0.006180331
1289,0.075778104
1290,0.0072976183
1291,0.8213768
1292,0.0062715574
1293,0.0062715574
1294,0.0062715574
1295,0.8616931
1296,0.0062715574
1297,0.6543745
1298,0.020328702
1299,0.95943415
1300,0.020578265
1301,0.020578265
1302,0.020578265
1303,0.9489486
1304,0.020578265
1305,0.73154354
1306,0.03772444
1307,0.98058116
1308,0.045655597
1309,0.045655597
1310,0.045655597
1311,0.97866106
1312,0.045655597
1313,0.043883413
1314,0.003385689
1315,0.75840425
1316,0.0031396346
1317,0.0031396346
1318,0.0031396346
1319,0.75664276
1320,0.0031396346
1321,0.007649753
1322,0.006746002
1323,0.014183342
1324,0.0008719637
1325,0.0008719637
1326,0.0008719637
1327,0.32412505
1328,0.0008719637
1329,0.00029344586
1330,3.418004e-05
1331,0.013484835
1332,7.09442e-05
1333,7.09442e-05
1334,7.09442e-05
1335,0.025644816
1336,7.09442e-05
1337,0.56928355
1338,0.24538776
1339,0.8931896
1340,0.019398307
1341,0.019398307
1342,0.019398307
1343,0.9197914
1344,0.019398307
1345,0.8043403
1346,0.04631384
1347,0.97962534
1348,0.0426576
1349,0.0426576
1350,0.0426576
1351,0.9771255
1352,0.0426576
1353,0.699523
1354,0.26931086
1355,0.4634069
1356,0.050159983
1357,0.050159983
1358,0.050159983
1359,0.966594
1360,0.050159983
1361,0.1524268
1362,0.051514223
1363,0.33843035
1364,0.006439939
1365,0.006439939
1366,0.006439939
1367,0.7990852
1368,0.006439939
1369,0.08307865
1370,0.07392726
1371,0.4751413
1372,0.010153586
1373,0.010153586
1374,0.010153586
1375,0.84932154
1376,0.010153586
1377,0.09917237
1378,0.14498322
1379,0.8238403
1380,0.020323811
1381,0.020323811
1382,0.020323811
1383,0.90585405
1384,0.020323811
1385,0.6842645
1386,0.15824737
1387,0.74366915
1388,0.02436903
1389,0.02436903
1390,0.02436903
1391,0.9548151
1392,0.02436903
1393,0.14000788
1394,0.0032347147
1395,0.8826857
1396,0.007433585
1397,0.007433585
1398,0.007433585
1399,0.9358883
1400,0.007433585
1401,0.55094695
1402,0.023660434
1403,0.8996567
1404,0.02316525
1405,0.02316525
1406,0.02316525
1407,0.89177036
1408,0.02316525
1409,0.02460361
1410,0.016864754
1411,0.36443946
1412,0.0020942788
1413,0.0020942788
1414,0.0020942788
1415,0.4932536
1416,0.0020942788
1417,0.1590649
1418,0.0024390705
1419,0.6757055
1420,0.0020946914
1421,0.0020946914
1422,0.0020946914
1423,0.64999014
1424,0.0020946914
1425,0.6581881
1426,0.12610993
1427,0.99259126
1428,0.12908514
1429,0.12908514
1430,0.12908514
1431,0.993212
1432,0.12908514
1433,0.43981394
1434,0.061196197
1435,0.9761829
1436,0.056989014
1437,0.056989014
1438,0.056989014
1439,0.9835144
1440,0.056989014
1441,0.025103748
1442,0.002496551
1443,0.15269665
1444,0.002527762
1445,0.002527762
1446,0.002527762
1447,0.25872803
1448,0.002527762
1449,0.96594983
1450,0.63812137
1451,0.967308
1452,0.12740184
1453,0.12740184
1454,0.12740184
1455,0.99498004
1456,0.12740184
1457,0.9489367
1458,0.68270034
1459,0.89586574
1460,0.1517963
1461,0.1517963
1462,0.1517963
1463,0.9940475
1464,0.1517963
1465,0.023224253
1466,0.002439847
1467,0.58145714
1468,0.002262375
1469,0.002262375
1470,0.002262375
1471,0.69121146
1472,0.002262375
1473,0.4411561
1474,0.10925799
1475,0.899713
1476,0.020016102
1477,0.020016102
1478,0.020016102
1479,0.95686764
1480,0.020016102
1481,0.06553885
1482,0.0974948
1483,0.7604338
1484,0.013043968
1485,0.013043968
1486,0.013043968
1487,0.8597435
1488,0.013043968
1489,0.099322714
1490,0.0044603967
1491,0.8794641
1492,0.00921411
1493,0.00921411
1494,0.00921411
1495,0.92115647
1496,0.00921411
1497,0.117007025
1498,0.0022240249
1499,0.85717684
1500,0.0046053273
1501,0.0046053273
1502,0.0046053273
1503,0.90510345
1504,0.0046053273
1505,0.20031513
1506,0.022948533
1507,0.40423235
1508,0.001997204
1509,0.001997204
1510,0.001997204
1511,0.6119166
1512,0.001997204
1513,0.27918994
1514,0.06621313
1515,0.9523283
1516,0.052046504
1517,0.052046504
1518,0.052046504
1519,0.9405674
1520,0.052046504
1521,0.28009513
1522,0.0833232
1523,0.69601715
1524,0.008794966
1525,0.008794966
1526,0.008794966
1527,0.7622135
1528,0.008794966
1529,0.20568928
1530,0.009509084
1531,0.6343844
1532,0.009627117
1533,0.009627117
1534,0.009627117
1535,0.821077
1536,0.009627117
1537,0.85405445
1538,0.09975866
1539,0.98617315
1540,0.09316342
1541,0.09316342
1542,0.09316342
1543,0.98994863
1544,0.09316342
1545,0.45059568
1546,0.08078398
1547,0.651276
1548,0.011541605
1549,0.011541605
1550,0.011541605
1551,0.869526
1552,0.011541605
1553,0.40351853
1554,0.011328992
1555,0.973329
1556,0.025763156
1557,0.025763156
1558,0.025763156
1559,0.98096853
1560,0.025763156
1561,0.7416961
1562,0.20830399
1563,0.7084367
1564,0.033776656
1565,0.033776656
1566,0.033776656
1567,0.95890254
1568,0.033776656
1569,0.9575428
1570,0.58365935
1571,0.95922196
1572,0.15701166
1573,0.15701166
1574,0.15701166
1575,0.99369377
1576,0.15701166
1577,0.28658095
1578,0.15462835
1579,0.40560362
1580,0.025538286
1581,0.025538286
1582,0.025538286
1583,0.9348937
1584,0.025538286
1585,0.28307387
1586,0.17910078
1587,0.77420205
1588,0.016014097
1589,0.016014097
1590,0.016014097
1591,0.95303744
1592,0.016014097
1593,0.52026004
1594,0.36230192
1595,0.9626126
1596,0.07018602
1597,0.07018602
1598,0.07018602
1599,0.9845821
1600,0.07018602
1601,0.13127315
1602,0.033746906
1603,0.93999887
1604,0.026330708
1605,0.026330708
1606,0.026330708
1607,0.9611549
1608,0.026330708
1609,0.1776618
1610,0.01929263
1611,0.46424088
1612,0.0016733132
1613,0.0016733132
1614,0.0016733132
1615,0.6349944
1616,0.0016733132
1617,0.43494204
1618,0.4875474
1619,0.9658519
1620,0.0806702
1621,0.0806702
1622,0.0806702
1623,0.96196723
1624,0.0806702
1625,0.094319075
1626,0.17650501
1627,0.8035407
1628,0.019385364
1629,0.019385364
1630,0.019385364
1631,0.90165937
1632,0.019385364
1633,0.21686251
1634,0.26155254
1635,0.8996545
1636,0.04153318
1637,0.04153318
1638,0.04153318
1639,0.95260215
1640,0.04153318
1641,0.59309304
1642,0.14461078
1643,0.9862132
1644,0.11574982
1645,0.11574982
1646,0.11574982
1647,0.9932974
1648,0.11574982
1649,0.95905846
1650,0.21899247
1651,0.99400735
1652,0.20632103
1653,0.20632103
